Ch126 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch120 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch124 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch128 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch132 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch136 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch140 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch144 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch149 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch153 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch157 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch161 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch165 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch169 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch173 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch177 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
Ch181 24.5  24.5  24.5  24.5 24.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 18.5 18.5  18.5  18.5  18.5 18.5 18.5 19 19  19  19  19 19 19 9 9  9  9  9 9 9 1 3 6 0 3 5 6
